CandidateID,County,Votes
24366,DuPAGE,176556
24366,LAKE,128603
24366,WILL,123292
24366,KANE,81310
24366,ST. CLAIR,52603
24366,McHENRY,48633
24366,MADISON,46374
24366,WINNEBAGO,43440
24366,CHAMPAIGN,43257
24366,SANGAMON,36538
24366,PEORIA,31238
24366,McLEAN,29364
24366,ROCK ISLAND,25774
24366,KENDALL,20990
24366,TAZEWELL,17859
24366,LaSALLE,17397
24366,DeKALB,17016
24366,MACON,14961
24366,KANKAKEE,14595
24366,JACKSON,10597
24366,WILLIAMSON,9440
24366,WHITESIDE,9371
24366,KNOX,8292
24366,VERMILION,7573
24366,GRUNDY,7319
24366,HENRY,6997
24366,BOONE,6970
24366,MACOUPIN,6469
24366,OGLE,6384
24366,ADAMS,6176
24366,COLES,5964
24366,STEPHENSON,5760
24366,FULTON,5650
24366,MONROE,5291
24366,BUREAU,5290
24366,FRANKLIN,5227
24366,LEE,4995
24366,RANDOLPH,4955
24366,JEFFERSON,4408
24366,McDONOUGH,4196
24366,MARION,4194
24366,WOODFORD,4097
24366,MONTGOMERY,3940
24366,CLINTON,3874
24366,CHRISTIAN,3702
24366,JoDAVIESS,3602
24366,LIVINGSTON,3345
24366,SALINE,3332
24366,MORGAN,3207
24366,PERRY,3077
24366,UNION,2875
24366,EFFINGHAM,2840
24366,JERSEY,2569
24366,MERCER,2546
24366,LOGAN,2546
24366,BOND,2370
24366,WARREN,2268
24366,PIATT,2180
24366,CRAWFORD,2105
24366,SHELBY,1975
24366,FAYETTE,1951
24366,HANCOCK,1950
24366,IROQUOIS,1858
24366,CLARK,1823
24366,CARROLL,1804
24366,RICHLAND,1800
24366,MASON,1790
24366,EDGAR,1637
24366,MENARD,1619
24366,DeWITT,1539
24366,WASHINGTON,1536
24366,MASSAC,1527
24366,CASS,1483
24366,WHITE,1480
24366,MARSHALL,1428
24366,JOHNSON,1427
24366,DOUGLAS,1416
24366,LAWRENCE,1380
24366,PIKE,1232
24366,MOULTRIE,1181
24366,JASPER,1170
24366,ALEXANDER,1154
24366,CLAY,1104
24366,WABASH,1093
24366,PUTNAM,1088
24366,GREENE,1026
24366,WAYNE,1015
24366,PULASKI,1005
24366,SCHUYLER,973
24366,FORD,971
24366,CUMBERLAND,969
24366,HENDERSON,940
24366,HAMILTON,881
24366,CALHOUN,795
24366,GALLATIN,779
24366,STARK,586
24366,HARDIN,558
24366,EDWARDS,453
24366,POPE,433
24366,BROWN,402
24366,SCOTT,388
24367,KENDALL,32440
24367,GRUNDY,16099
24367,WILL,3024
24367,KANE,451
24368,KNOX,13538
24368,WARREN,5224
24368,MERCER,3476
24368,HENDERSON,1887
24368,FULTON,281
24368,PEORIA,26
24368,ROCK ISLAND,25
24368,HENRY,15
24368,McDONOUGH,1
24368,STARK,0
24369,KANKAKEE,29391
24369,IROQUOIS,8318
24369,LIVINGSTON,129
24369,FORD,25
24369,WILL,16
24369,GRUNDY,14
24370,LaSALLE,27517
24370,MARSHALL,2269
24370,PUTNAM,1824
24370,DeKALB,67
24370,BUREAU,13
24370,LEE,1
24371,WHITESIDE,17867
24371,OGLE,15958
24371,LEE,10150
24371,STEPHENSON,358
24371,WINNEBAGO,197
24371,ROCK ISLAND,117
24371,HENRY,42
24371,BUREAU,41
24371,DeKALB,16
24372,MACON,30552
24372,PIATT,5446
24372,SANGAMON,471
24372,DeWITT,290
24372,MOULTRIE,177
24372,CHAMPAIGN,170
24372,LOGAN,150
24372,CHRISTIAN,72
24373,TAZEWELL,41062
24373,WOODFORD,13396
24373,MASON,4074
24373,MARSHALL,1066
24373,McLEAN,660
24373,LaSALLE,239
24373,LOGAN,88
24373,LIVINGSTON,15
24374,SANGAMON,65690
24374,MENARD,4433
24374,CHRISTIAN,91
24374,CASS,28
24374,MONTGOMERY,21
24374,MORGAN,19
24374,LOGAN,19
24375,MONROE,13152
24375,RANDOLPH,9488
24375,ST. CLAIR,396
24375,PERRY,51
24376,COOK,272489
24376,DuPAGE,115904
24376,WILL,81566
24376,LAKE,74256
24376,KANE,58153
24376,MADISON,44558
24376,McHENRY,42234
24376,ST. CLAIR,36587
24376,WINNEBAGO,36509
24376,SANGAMON,30474
24376,McLEAN,26680
24376,TAZEWELL,22684
24376,CHAMPAIGN,22397
24376,PEORIA,21317
24376,ROCK ISLAND,17528
24376,KENDALL,16387
24376,MACON,15105
24376,KANKAKEE,15038
24376,LaSALLE,14965
24376,WILLIAMSON,13034
24376,ADAMS,13024
24376,DeKALB,12271
24376,VERMILION,10477
24376,OGLE,9368
24376,WOODFORD,9046
24376,GRUNDY,8775
24376,HENRY,8646
24376,EFFINGHAM,8593
24376,WHITESIDE,8228
24376,MONROE,8168
24376,BOONE,7932
24376,COLES,7889
24376,MACOUPIN,7807
24376,FRANKLIN,7491
24376,CLINTON,7437
24376,STEPHENSON,7356
24376,JACKSON,6999
24376,JEFFERSON,6972
24376,MARION,6738
24376,KNOX,6276
24376,LIVINGSTON,6271
24376,IROQUOIS,6219
24376,LEE,5386
24376,CHRISTIAN,5349
24376,RANDOLPH,5195
24376,BUREAU,5177
24376,MORGAN,5108
24376,LOGAN,4909
24376,SHELBY,4793
24376,SALINE,4470
24376,MONTGOMERY,4468
24376,FAYETTE,4378
24376,JERSEY,4323
24376,FULTON,4201
24376,McDONOUGH,4186
24376,WAYNE,4034
24376,JoDAVIESS,3859
24376,PERRY,3819
24376,CRAWFORD,3647
24376,HANCOCK,3635
24376,PIATT,3586
24376,UNION,3519
24376,WASHINGTON,3490
24376,DOUGLAS,3435
24376,PIKE,3336
24376,RICHLAND,3325
24376,CLARK,3303
24376,DeWITT,3291
24376,WHITE,3217
24376,MASSAC,3173
24376,EDGAR,3130
24376,BOND,2977
24376,MERCER,2943
24376,CLAY,2942
24376,JOHNSON,2937
24376,FORD,2889
24376,CARROLL,2765
24376,WARREN,2710
24376,MOULTRIE,2681
24376,LAWRENCE,2523
24376,CUMBERLAND,2514
24376,MENARD,2487
24376,WABASH,2378
24376,JASPER,2364
24376,MARSHALL,2295
24376,GREENE,2106
24376,MASON,1868
24376,HAMILTON,1768
24376,CASS,1631
24376,EDWARDS,1579
24376,SCHUYLER,1390
24376,HENDERSON,1211
24376,POPE,1067
24376,SCOTT,1041
24376,PULASKI,1018
24376,BROWN,992
24376,STARK,971
24376,PUTNAM,960
24376,GALLATIN,906
24376,CALHOUN,892
24376,ALEXANDER,876
24376,HARDIN,808
24377,COOK,1448980
24377,DuPAGE,240735
24377,LAKE,170421
24377,WILL,160415
24377,KANE,107750
24377,McHENRY,71338
24377,ST. CLAIR,59579
24377,WINNEBAGO,56707
24377,MADISON,56326
24377,CHAMPAIGN,54382
24377,SANGAMON,52849
24377,PEORIA,42049
24377,McLEAN,38727
24377,ROCK ISLAND,32154
24377,TAZEWELL,27588
24377,KENDALL,27526
24377,LaSALLE,24353
24377,MACON,23327
24377,DeKALB,22881
24377,KANKAKEE,20684
24377,WILLIAMSON,13778
24377,JACKSON,12757
24377,WHITESIDE,12673
24377,VERMILION,12260
24377,KNOX,11365
24377,ADAMS,10930
24377,HENRY,10451
24377,GRUNDY,10132
24377,MACOUPIN,9824
24377,BOONE,9558
24377,OGLE,9303
24377,COLES,8867
24377,STEPHENSON,8716
24377,BUREAU,8154
24377,FULTON,8021
24377,FRANKLIN,7471
24377,CHRISTIAN,7154
24377,MONROE,7098
24377,LEE,6839
24377,WOODFORD,6804
24377,RANDOLPH,6801
24377,JEFFERSON,6754
24377,MONTGOMERY,6751
24377,MORGAN,6337
24377,CLINTON,6278
24377,McDONOUGH,5770
24377,MARION,5642
24377,LIVINGSTON,5596
24377,EFFINGHAM,5540
24377,JoDAVIESS,5242
24377,LOGAN,4898
24377,SALINE,4775
24377,PERRY,4523
24377,SHELBY,4274
24377,JERSEY,4150
24377,MERCER,3927
24377,IROQUOIS,3856
24377,UNION,3845
24377,PIATT,3842
24377,BOND,3405
24377,FAYETTE,3334
24377,HANCOCK,3290
24377,WARREN,3275
24377,MASON,3217
24377,CRAWFORD,3107
24377,CARROLL,3072
24377,PIKE,3029
24377,EDGAR,2868
24377,DOUGLAS,2853
24377,CASS,2811
24377,MENARD,2777
24377,DeWITT,2733
24377,CLARK,2716
24377,RICHLAND,2599
24377,WHITE,2531
24377,MOULTRIE,2372
24377,WASHINGTON,2370
24377,MARSHALL,2313
24377,JOHNSON,2167
24377,GREENE,2145
24377,MASSAC,2099
24377,FORD,2000
24377,JASPER,1999
24377,WAYNE,1834
24377,CLAY,1804
24377,LAWRENCE,1759
24377,CUMBERLAND,1752
24377,HAMILTON,1680
24377,SCHUYLER,1626
24377,WABASH,1564
24377,PUTNAM,1561
24377,HENDERSON,1422
24377,PULASKI,1389
24377,CALHOUN,1355
24377,ALEXANDER,1318
24377,GALLATIN,1172
24377,STARK,1021
24377,SCOTT,959
24377,BROWN,865
24377,HARDIN,852
24377,EDWARDS,798
24377,POPE,667
24378,COOK,390789
24378,DuPAGE,163146
24378,WILL,109351
24378,LAKE,105304
24378,KANE,77165
24378,McHENRY,59065
24378,MADISON,51610
24378,WINNEBAGO,44388
24378,ST. CLAIR,42312
24378,SANGAMON,38052
24378,McLEAN,32341
24378,TAZEWELL,28675
24378,PEORIA,27916
24378,CHAMPAIGN,23340
24378,KENDALL,21367
24378,ROCK ISLAND,21126
24378,LaSALLE,19804
24378,MACON,19287
24378,KANKAKEE,18707
24378,WILLIAMSON,16390
24378,DeKALB,16169
24378,ADAMS,15635
24378,OGLE,11339
24378,HENRY,10858
24378,WOODFORD,10653
24378,VERMILION,10602
24378,WHITESIDE,10460
24378,GRUNDY,10441
24378,EFFINGHAM,10250
24378,MONROE,9739
24378,MACOUPIN,9730
24378,BOONE,9674
24378,COLES,9451
24378,CLINTON,9285
24378,STEPHENSON,9119
24378,FRANKLIN,9115
24378,JEFFERSON,8699
24378,JACKSON,8620
24378,KNOX,8313
24378,MARION,7989
24378,LIVINGSTON,7854
24378,BUREAU,7201
24378,IROQUOIS,7011
24378,CHRISTIAN,6941
24378,LEE,6766
24378,RANDOLPH,6742
24378,MORGAN,6565
24378,LOGAN,6281
24378,MONTGOMERY,5957
24378,SHELBY,5812
24378,SALINE,5670
24378,FULTON,5610
24378,JERSEY,5400
24378,FAYETTE,5369
24378,McDONOUGH,5303
24378,JoDAVIESS,4989
24378,PERRY,4945
24378,WAYNE,4737
24378,HANCOCK,4551
24378,CRAWFORD,4533
24378,UNION,4365
24378,PIKE,4208
24378,WASHINGTON,4158
24378,CLARK,4092
24378,RICHLAND,4044
24378,PIATT,4036
24378,WHITE,3985
24378,EDGAR,3855
24378,DeWITT,3797
24378,BOND,3746
24378,MERCER,3723
24378,DOUGLAS,3720
24378,MASSAC,3661
24378,CARROLL,3652
24378,JOHNSON,3621
24378,CLAY,3545
24378,WARREN,3403
24378,FORD,3121
24378,MENARD,3077
24378,MOULTRIE,3028
24378,CUMBERLAND,2976
24378,JASPER,2928
24378,LAWRENCE,2887
24378,MARSHALL,2878
24378,WABASH,2847
24378,GREENE,2718
24378,MASON,2576
24378,CASS,2324
24378,HAMILTON,2255
24378,EDWARDS,1900
24378,SCHUYLER,1773
24378,HENDERSON,1465
24378,SCOTT,1331
24378,PULASKI,1312
24378,STARK,1266
24378,BROWN,1264
24378,POPE,1240
24378,PUTNAM,1208
24378,CALHOUN,1200
24378,GALLATIN,1126
24378,HARDIN,1064
24378,ALEXANDER,1009
24379,COOK,1287585
24379,DuPAGE,185680
24379,LAKE,135585
24379,WILL,126423
24379,KANE,85336
24379,CHAMPAIGN,52497
24379,McHENRY,51424
24379,ST. CLAIR,51405
24379,WINNEBAGO,46243
24379,MADISON,45616
24379,SANGAMON,44502
24379,PEORIA,34257
24379,McLEAN,31824
24379,ROCK ISLAND,27554
24379,KENDALL,21372
24379,TAZEWELL,20099
24379,MACON,18216
24379,LaSALLE,18016
24379,DeKALB,17454
24379,KANKAKEE,15674
24379,VERMILION,12050
24379,JACKSON,10636
24379,WHITESIDE,9799
24379,WILLIAMSON,9571
24379,KNOX,8834
24379,ADAMS,7848
24379,HENRY,7673
24379,GRUNDY,7574
24379,BOONE,7436
24379,MACOUPIN,7363
24379,OGLE,6875
24379,COLES,6829
24379,STEPHENSON,6419
24379,FULTON,6232
24379,BUREAU,5612
24379,FRANKLIN,5392
24379,CHRISTIAN,5193
24379,MONROE,5189
24379,LEE,5136
24379,WOODFORD,4883
24379,MONTGOMERY,4716
24379,RANDOLPH,4684
24379,MORGAN,4592
24379,JEFFERSON,4587
24379,McDONOUGH,4338
24379,MARION,4132
24379,CLINTON,4004
24379,JoDAVIESS,3862
24379,LIVINGSTON,3700
24379,EFFINGHAM,3526
24379,PIATT,3336
24379,LOGAN,3281
24379,PERRY,3064
24379,SALINE,3055
24379,SHELBY,2986
24379,IROQUOIS,2920
24379,MERCER,2835
24379,JERSEY,2736
24379,UNION,2724
24379,DOUGLAS,2473
24379,WARREN,2433
24379,BOND,2339
24379,MASON,2278
24379,HANCOCK,2201
24379,MENARD,2122
24379,DeWITT,2086
24379,FAYETTE,2075
24379,CRAWFORD,2057
24379,CARROLL,2036
24379,EDGAR,1951
24379,CASS,1911
24379,MOULTRIE,1886
24379,PIKE,1793
24379,CLARK,1760
24379,FORD,1708
24379,RICHLAND,1662
24379,MARSHALL,1622
24379,WHITE,1555
24379,WASHINGTON,1479
24379,MASSAC,1444
24379,JOHNSON,1304
24379,LAWRENCE,1302
24379,GREENE,1295
24379,JASPER,1214
24379,CUMBERLAND,1170
24379,PUTNAM,1147
24379,ALEXANDER,1127
24379,SCHUYLER,1112
24379,CLAY,1100
24379,HENDERSON,1057
24379,WABASH,1029
24379,HAMILTON,1006
24379,PULASKI,993
24379,WAYNE,975
24379,CALHOUN,856
24379,GALLATIN,791
24379,STARK,668
24379,SCOTT,595
24379,BROWN,513
24379,HARDIN,487
24379,POPE,420
24379,EDWARDS,400
24380,COOK,51282
24381,COOK,63756
24382,WILLIAMSON,16796
24382,FRANKLIN,9213
24382,SALINE,6865
24382,MASSAC,3566
24382,JOHNSON,2861
24382,HAMILTON,2286
24382,UNION,1619
24382,PULASKI,1324
24382,GALLATIN,1317
24382,POPE,1290
24382,HARDIN,1195
24382,ALEXANDER,1085
24382,JACKSON,1058
24383,COOK,65275
24384,COOK,55151
24385,LAKE,32022
24385,McHENRY,13479
24385,COOK,4282
24385,KANE,1971
24386,LAKE,25459
24386,McHENRY,12468
24386,COOK,3047
24386,KANE,1950
24387,McLEAN,31689
24387,LIVINGSTON,10239
24387,IROQUOIS,9374
24387,WOODFORD,6979
24387,FORD,4443
24387,VERMILION,3868
24388,McHENRY,32209
24388,LAKE,11193
24389,McHENRY,26529
24389,LAKE,9407
24390,SANGAMON,40216
24390,MORGAN,9719
24390,JERSEY,6201
24390,PIKE,5405
24390,GREENE,3502
24390,MACOUPIN,2009
24390,MADISON,1996
24390,SCOTT,1700
24390,CALHOUN,1681
24391,WINNEBAGO,20566
24391,DeKALB,20112
24391,BOONE,14513
24391,KANE,7231
24392,TAZEWELL,26293
24392,SANGAMON,15888
24392,McLEAN,15207
24392,LOGAN,8582
24392,MENARD,4494
24393,MORGAN,10077
24393,JERSEY,6305
24393,PIKE,5589
24393,GREENE,3634
24393,MACOUPIN,2011
24393,MADISON,1960
24393,SCOTT,1777
24393,CALHOUN,1770
24393,SANGAMON,148
24394,MACON,14544
24394,CHAMPAIGN,5704
24394,PIATT,5034
24394,DeWITT,4426
24394,McLEAN,3335
24395,MACON,6049
24395,CHAMPAIGN,2638
24395,PIATT,2525
24395,DeWITT,1724
24395,McLEAN,1443
24396,CHAMPAIGN,10909
24396,SHELBY,7966
24396,DOUGLAS,5561
24396,EDGAR,4788
24396,MOULTRIE,4345
24396,MACON,925
24396,VERMILION,712
24397,CHAMPAIGN,30802
24398,VERMILION,11117
24398,CHAMPAIGN,9231
24399,CHAMPAIGN,9071
24399,VERMILION,6970
24400,McLEAN,24791
24400,LIVINGSTON,1695
24401,McLEAN,16985
24401,LIVINGSTON,364
24402,IROQUOIS,9359
24402,LIVINGSTON,8314
24402,WOODFORD,6920
24402,FORD,4463
24402,VERMILION,3896
24403,MARION,8362
24403,EFFINGHAM,7866
24403,FAYETTE,6032
24403,BOND,3989
24403,CLINTON,863
24404,MARION,4155
24404,EFFINGHAM,3043
24404,BOND,2402
24404,FAYETTE,1825
24404,CLINTON,354
24405,MADISON,16473
24405,CLINTON,11456
24405,ST. CLAIR,6940
24405,WASHINGTON,4118
24406,WAYNE,4979
24406,RICHLAND,4283
24406,WHITE,4084
24406,CLAY,3811
24406,JASPER,3175
24406,WABASH,2903
24406,EFFINGHAM,2874
24406,EDWARDS,2019
24406,LAWRENCE,1920
24407,WHITE,1715
24407,RICHLAND,1709
24407,JASPER,1186
24407,WABASH,1082
24407,CLAY,1034
24407,WAYNE,969
24407,LAWRENCE,685
24407,EFFINGHAM,620
24407,EDWARDS,417
24409,MADISON,40870
24409,ST. CLAIR,4429
24409,JERSEY,428
24410,LAKE,63364
24410,COOK,18760
24411,LAKE,119048
24411,COOK,37492
24412,COOK,31649
24413,COLES,10335
24413,CRAWFORD,4652
24413,CLARK,4379
24413,CUMBERLAND,3134
24413,LAWRENCE,1043
24413,EDGAR,412
24414,COLES,6707
24414,CRAWFORD,2233
24414,CLARK,1757
24414,CUMBERLAND,1192
24414,LAWRENCE,691
24414,EDGAR,111
24415,MADISON,18271
24415,JERSEY,468
24416,MADISON,18709
24416,JERSEY,386
24417,MADISON,16649
24417,ST. CLAIR,3590
24418,MADISON,20643
24418,ST. CLAIR,4164
24419,ST. CLAIR,13257
24419,MADISON,861
24420,ST. CLAIR,21291
24420,MADISON,2628
24421,ST. CLAIR,15373
24422,ST. CLAIR,21530
24423,JEFFERSON,9158
24423,JACKSON,8913
24423,PERRY,2797
24423,UNION,2622
24423,WASHINGTON,1022
24424,JACKSON,8003
24424,JEFFERSON,4781
24424,UNION,2200
24424,PERRY,1611
24424,WASHINGTON,455
24425,MONROE,7935
24425,RANDOLPH,5299
24425,ST. CLAIR,4350
24425,PERRY,1896
24426,MONROE,7614
24426,RANDOLPH,6961
24426,ST. CLAIR,5685
24426,PERRY,2169
24427,WILLIAMSON,15300
24427,FRANKLIN,8979
24427,HAMILTON,767
24428,WILLIAMSON,12150
24428,FRANKLIN,6447
24428,HAMILTON,410
24429,SALINE,4866
24429,MASSAC,4089
24429,JOHNSON,3616
24429,HAMILTON,1641
24429,UNION,1612
24429,PULASKI,1268
24429,POPE,1209
24429,JACKSON,957
24429,ALEXANDER,938
24429,GALLATIN,905
24429,HARDIN,855
24430,SALINE,4708
24430,JACKSON,2331
24430,JOHNSON,1610
24430,MASSAC,1342
24430,ALEXANDER,1289
24430,GALLATIN,1257
24430,PULASKI,1156
24430,UNION,1063
24430,HARDIN,863
24430,HAMILTON,749
24430,POPE,565
24431,DuPAGE,31180
24431,COOK,1402
24432,DuPAGE,38122
24432,COOK,1482
24433,WILL,36651
24433,DuPAGE,32078
24433,KANE,7765
24433,KENDALL,4746
24433,COOK,1118
24434,WILL,66235
24434,DuPAGE,50882
24434,KANE,19333
24434,KENDALL,8033
24434,COOK,924
24435,COOK,42291
24436,LAKE,16539
24436,COOK,13252
24437,LAKE,28340
24437,COOK,22822
24438,ADAMS,22094
24438,McDONOUGH,8021
24438,HANCOCK,5958
24438,WARREN,4955
24438,MASON,4158
24438,CASS,3872
24438,KNOX,3745
24438,SCHUYLER,2595
24438,FULTON,2331
24438,HENDERSON,2079
24438,BROWN,1713
24439,LaSALLE,20657
24439,GRUNDY,10533
24439,KENDALL,7421
24439,WILL,5226
24439,BUREAU,2261
24439,PUTNAM,1494
24439,LIVINGSTON,385
24440,LaSALLE,15156
24440,KENDALL,5839
24440,GRUNDY,5535
24440,WILL,2707
24440,BUREAU,2308
24440,PUTNAM,1059
24440,LIVINGSTON,195
24441,ST. CLAIR,41387
24441,WILLIAMSON,17728
24441,MADISON,16081
24441,FRANKLIN,9958
24441,JACKSON,9879
24441,MONROE,9735
24441,JEFFERSON,9088
24441,RANDOLPH,7672
24441,PERRY,5833
24441,UNION,4997
24441,PULASKI,1442
24441,ALEXANDER,1084
24442,ST. CLAIR,54108
24442,MADISON,18789
24442,JACKSON,10148
24442,WILLIAMSON,8996
24442,MONROE,5593
24442,FRANKLIN,5131
24442,JEFFERSON,4554
24442,RANDOLPH,4317
24442,PERRY,2634
24442,UNION,2417
24442,ALEXANDER,1099
24442,PULASKI,938
24443,ST. CLAIR,3355
24443,MADISON,1561
24443,WILLIAMSON,705
24443,JACKSON,551
24443,FRANKLIN,366
24443,JEFFERSON,360
24443,MONROE,324
24443,RANDOLPH,283
24443,UNION,201
24443,PERRY,144
24443,ALEXANDER,51
24443,PULASKI,34
24444,COOK,46346
24445,COOK,38061
24446,MADISON,23149
24446,MACON,22945
24446,CHAMPAIGN,18158
24446,SANGAMON,16337
24446,MACOUPIN,10969
24446,CHRISTIAN,9452
24446,MONTGOMERY,7438
24446,McLEAN,7165
24446,JERSEY,5917
24446,PIATT,4985
24446,DeWITT,4377
24446,GREENE,2985
24446,CALHOUN,1447
24446,BOND,1192
24447,CHAMPAIGN,41039
24447,MADISON,20760
24447,SANGAMON,19991
24447,MACON,16242
24447,McLEAN,11912
24447,MACOUPIN,7031
24447,MONTGOMERY,3961
24447,CHRISTIAN,3467
24447,JERSEY,2786
24447,PIATT,2631
24447,DeWITT,1816
24447,GREENE,1335
24447,CALHOUN,811
24447,BOND,676
24448,COOK,39456
24449,DuPAGE,30979
24449,COOK,11397
24449,WILL,7316
24450,DuPAGE,33726
24450,COOK,9204
24450,WILL,5116
24451,COOK,1328540
24452,COOK,1293252
24453,COOK,1303710
24454,COOK,1314191
24455,McHENRY,40481
24455,KANE,38797
24455,LAKE,19145
24455,WILL,17456
24455,KENDALL,15615
24455,DeKALB,7215
24455,DuPAGE,2455
24456,KANE,41777
24456,McHENRY,41016
24456,WILL,23267
24456,LAKE,21649
24456,KENDALL,16451
24456,DeKALB,7699
24456,DuPAGE,4176
24457,COOK,37446
24458,COOK,1292329
24459,MADISON,15590
24459,VERMILION,14675
24459,CHAMPAIGN,13357
24459,EFFINGHAM,11143
24459,COLES,10464
24459,CLINTON,10403
24459,MARION,8732
24459,SHELBY,6837
24459,SALINE,6676
24459,FAYETTE,5950
24459,WAYNE,4908
24459,CRAWFORD,4770
24459,DOUGLAS,4738
24459,WASHINGTON,4634
24459,RICHLAND,4438
24459,WHITE,4410
24459,EDGAR,4270
24459,CLARK,4267
24459,JOHNSON,3948
24459,MASSAC,3937
24459,CLAY,3803
24459,MOULTRIE,3487
24459,JASPER,3311
24459,CUMBERLAND,3252
24459,BOND,3106
24459,LAWRENCE,3007
24459,WABASH,2943
24459,HAMILTON,2579
24459,EDWARDS,1999
24459,FORD,1676
24459,POPE,1373
24459,GALLATIN,1360
24459,HARDIN,1251
24460,VERMILION,8446
24460,MADISON,8018
24460,COLES,6520
24460,CHAMPAIGN,6156
24460,MARION,3917
24460,CLINTON,3678
24460,EFFINGHAM,3162
24460,SALINE,2711
24460,SHELBY,2344
24460,CRAWFORD,2094
24460,FAYETTE,1897
24460,CLARK,1821
24460,EDGAR,1734
24460,MOULTRIE,1640
24460,DOUGLAS,1627
24460,RICHLAND,1597
24460,BOND,1579
24460,WHITE,1445
24460,MASSAC,1443
24460,WASHINGTON,1399
24460,LAWRENCE,1291
24460,JOHNSON,1223
24460,JASPER,1099
24460,CUMBERLAND,1058
24460,WAYNE,1048
24460,WABASH,1040
24460,CLAY,1036
24460,HAMILTON,862
24460,GALLATIN,714
24460,FORD,464
24460,HARDIN,431
24460,EDWARDS,419
24460,POPE,396
24461,COOK,13714
24462,COOK,21908
24463,COOK,53527
24463,WILL,5805
24464,COOK,1251054
24465,COOK,1232242
24466,WINNEBAGO,40072
24466,LaSALLE,22725
24466,GRUNDY,12406
24466,OGLE,12147
24466,BOONE,10530
24466,DeKALB,9306
24466,LIVINGSTON,8818
24466,BUREAU,8408
24466,IROQUOIS,8401
24466,LEE,7397
24466,WILL,6996
24466,FORD,2240
24466,PUTNAM,1487
24466,STARK,321
24467,WINNEBAGO,32797
24467,LaSALLE,17241
24467,DeKALB,12040
24467,BOONE,7465
24467,OGLE,6980
24467,GRUNDY,6904
24467,BUREAU,5234
24467,LEE,5210
24467,WILL,3726
24467,LIVINGSTON,3286
24467,IROQUOIS,1875
24467,PUTNAM,1094
24467,FORD,587
24467,STARK,130
24468,COOK,24605
24469,ROCK ISLAND,17992
24469,HENRY,9034
24469,WHITESIDE,8160
24469,STEPHENSON,7696
24469,WINNEBAGO,6864
24469,KNOX,6671
24469,TAZEWELL,6114
24469,PEORIA,5854
24469,FULTON,4719
24469,JoDAVIESS,4124
24469,MERCER,3037
24469,CARROLL,2798
24469,WARREN,2749
24469,HENDERSON,1278
24470,ROCK ISLAND,32765
24470,PEORIA,17304
24470,WINNEBAGO,15913
24470,WHITESIDE,13246
24470,KNOX,11203
24470,HENRY,10408
24470,STEPHENSON,8658
24470,TAZEWELL,8306
24470,FULTON,7870
24470,JoDAVIESS,5111
24470,MERCER,3967
24470,WARREN,3353
24470,CARROLL,3169
24470,HENDERSON,1386
24471,COOK,15281
24472,COOK,34328
24473,COOK,1245917
24474,SANGAMON,32868
24474,McLEAN,29003
24474,TAZEWELL,25742
24474,PEORIA,25235
24474,ADAMS,18421
24474,WOODFORD,11656
24474,MORGAN,8351
24474,LOGAN,7574
24474,McDONOUGH,6171
24474,HANCOCK,5062
24474,PIKE,5050
24474,MENARD,4033
24474,MASON,3602
24474,MARSHALL,3375
24474,CASS,3195
24474,SCHUYLER,2242
24474,SCOTT,1630
24474,BROWN,1541
24474,STARK,1176
24475,McLEAN,19320
24475,PEORIA,16622
24475,SANGAMON,16542
24475,TAZEWELL,11678
24475,ADAMS,5972
24475,WOODFORD,4576
24475,McDONOUGH,4002
24475,MORGAN,3342
24475,LOGAN,2443
24475,HANCOCK,1928
24475,MASON,1633
24475,PIKE,1392
24475,MARSHALL,1348
24475,MENARD,1323
24475,CASS,1314
24475,SCHUYLER,862
24475,STARK,429
24475,SCOTT,410
24475,BROWN,350
24476,COOK,14697
24477,COOK,37966
24478,COOK,64048
24479,COOK,76012
24480,COOK,13852
24481,COOK,21389
24482,COOK,77558
24483,COOK,77626
24484,COOK,78491
24485,COOK,28790
24485,WILL,22170
24486,COOK,174310
24486,WILL,15250
24487,COOK,16913
24488,COOK,27053
24491,DuPAGE,41585
24491,WILL,7164
24492,DuPAGE,42223
24492,WILL,7705
24493,COOK,77134
24494,COOK,21619
24495,COOK,19161
24496,COOK,19329
24497,DuPAGE,48340
24497,COOK,1719
24498,DuPAGE,49872
24498,COOK,1823
24499,COOK,32796
24500,COOK,35992
24501,COOK,33526
24502,COOK,43375
24503,COOK,46981
24504,COOK,28841
24505,COOK,27310
24505,WILL,5799
24506,COOK,62772
24507,COOK,61033
24508,COOK,62010
24509,KANKAKEE,20032
24509,COOK,16653
24509,WILL,7882
24510,COOK,163247
24510,KANKAKEE,16363
24510,WILL,11074
24511,COOK,20455
24512,COOK,25787
24513,LAKE,16961
24513,COOK,1302
24514,LAKE,36428
24514,COOK,2432
24515,COOK,30214
24516,COOK,22901
24517,COOK,32916
24519,KANE,29245
24519,McHENRY,15720
24521,COOK,13821
24522,COOK,30511
24523,COOK,30339
24524,ROCK ISLAND,24441
24524,WHITESIDE,11360
24524,HENRY,1824
24524,CARROLL,1103
24525,ROCK ISLAND,26296
24525,WHITESIDE,9064
24525,HENRY,1335
24525,CARROLL,752
24526,WILL,20891
24526,COOK,6257
24527,WILL,14573
24527,COOK,5102
24528,COOK,33115
24528,WILL,2717
24529,COOK,26106
24530,COOK,46467
24530,DuPAGE,7682
24531,COOK,84407
