CandidateID,County,Votes
19775,DuPAGE,5670
19776,KANE,13862
19776,DuPAGE,7619
19776,WILL,3742
19776,KENDALL,3135
19777,KANE,6615
19777,COOK,2152
19778,COOK,6776
19778,WILL,1593
19834,DuPAGE,14762
19834,WILL,437
19835,COOK,9967
19836,COOK,31061
19837,WILL,8810
19841,COOK,43724
19841,DuPAGE,12626
19842,KANE,4303
19842,COOK,1524
19843,LAKE,5302
19843,McHENRY,4973
19844,COOK,29658
19846,ST. CLAIR,27745
19846,MADISON,741
19848,ST. CLAIR,45508
19848,MADISON,42626
19848,WILLIAMSON,11273
19848,JACKSON,9043
19848,CLINTON,8456
19848,MONROE,7279
19848,JEFFERSON,7263
19848,MARION,7212
19848,EFFINGHAM,7151
19848,CHRISTIAN,7038
19848,RANDOLPH,6872
19848,FRANKLIN,6669
19848,WASHINGTON,4723
19848,SHELBY,4630
19848,MONTGOMERY,4488
19848,PERRY,4434
19848,FAYETTE,3674
19848,SALINE,3668
19848,CRAWFORD,3612
19848,UNION,3249
19848,WHITE,3006
19848,BOND,2840
19848,WAYNE,2784
19848,RICHLAND,2764
19848,JOHNSON,2339
19848,JASPER,2185
19848,MASSAC,2058
19848,WABASH,1988
19848,CLAY,1988
19848,LAWRENCE,1978
19848,HAMILTON,1443
19848,PULASKI,1424
19848,EDWARDS,1144
19848,ALEXANDER,1091
19848,GALLATIN,769
19848,HARDIN,731
19848,POPE,722
19849,MADISON,31138
19849,ST. CLAIR,26335
19849,WILLIAMSON,7496
19849,JACKSON,5489
19849,FRANKLIN,5170
19849,MONROE,4584
19849,MARION,4227
19849,JEFFERSON,4200
19849,EFFINGHAM,4187
19849,CLINTON,3822
19849,CHRISTIAN,3634
19849,RANDOLPH,3626
19849,MONTGOMERY,3408
19849,SALINE,2980
19849,SHELBY,2810
19849,FAYETTE,2545
19849,WHITE,2518
19849,WAYNE,2516
19849,PERRY,2450
19849,CRAWFORD,2380
19849,UNION,2327
19849,LAWRENCE,1803
19849,RICHLAND,1776
19849,JOHNSON,1776
19849,BOND,1690
19849,MASSAC,1673
19849,CLAY,1652
19849,WABASH,1569
19849,JASPER,1511
19849,HAMILTON,1398
19849,WASHINGTON,1063
19849,EDWARDS,956
19849,PULASKI,900
19849,ALEXANDER,896
19849,GALLATIN,816
19849,POPE,693
19849,HARDIN,532
19850,COOK,729137
19851,COOK,202531
19852,DuPAGE,190619
19852,LAKE,131874
19852,KANE,82092
19852,McHENRY,63933
19852,WINNEBAGO,54814
19852,KENDALL,22814
19852,DeKALB,19817
19852,OGLE,12379
19852,BOONE,10861
19852,STEPHENSON,10277
19852,LEE,8093
19852,JoDAVIESS,5043
19852,CARROLL,4044
19853,DuPAGE,44684
19853,LAKE,33247
19853,KANE,23537
19853,McHENRY,16694
19853,WINNEBAGO,10638
19853,KENDALL,5693
19853,DeKALB,4853
19853,OGLE,2353
19853,BOONE,2154
19853,STEPHENSON,2024
19853,LEE,1602
19853,JoDAVIESS,1300
19853,CARROLL,707
19854,WILL,126741
19854,PEORIA,38640
19854,TAZEWELL,32671
19854,ROCK ISLAND,31688
19854,LaSALLE,25179
19854,KANKAKEE,23829
19854,HENRY,12505
19854,WHITESIDE,12429
19854,KNOX,12194
19854,GRUNDY,11791
19854,BUREAU,9206
19854,FULTON,8285
19854,IROQUOIS,6773
19854,McDONOUGH,6201
19854,MERCER,4280
19854,WARREN,4208
19854,HANCOCK,4009
19854,MARSHALL,2949
19854,HENDERSON,1786
19854,PUTNAM,1689
19854,STARK,1277
19855,WILL,41606
19855,ROCK ISLAND,8988
19855,PEORIA,7943
19855,TAZEWELL,6703
19855,LaSALLE,6433
19855,KANKAKEE,5690
19855,WHITESIDE,3307
19855,GRUNDY,3090
19855,HENRY,3079
19855,KNOX,2421
19855,BUREAU,2181
19855,FULTON,1714
19855,MERCER,1595
19855,IROQUOIS,1562
19855,McDONOUGH,1188
19855,HANCOCK,1001
19855,MARSHALL,740
19855,WARREN,698
19855,HENDERSON,469
19855,PUTNAM,465
19855,STARK,343
19856,WILL,128868
19856,PEORIA,38554
19856,TAZEWELL,32174
19856,ROCK ISLAND,31767
19856,LaSALLE,25458
19856,KANKAKEE,25214
19856,HENRY,12442
19856,GRUNDY,12441
19856,WHITESIDE,12301
19856,KNOX,12084
19856,BUREAU,9072
19856,FULTON,7750
19856,IROQUOIS,6846
19856,McDONOUGH,5933
19856,MERCER,4250
19856,WARREN,4078
19856,HANCOCK,3940
19856,MARSHALL,2884
19856,HENDERSON,1737
19856,PUTNAM,1661
19856,STARK,1246
19857,WILL,40080
19857,ROCK ISLAND,8774
19857,PEORIA,8259
19857,TAZEWELL,6996
19857,LaSALLE,6285
19857,KANKAKEE,5192
19857,WHITESIDE,3255
19857,HENRY,3071
19857,GRUNDY,2853
19857,KNOX,2430
19857,BUREAU,2184
19857,FULTON,1837
19857,MERCER,1600
19857,IROQUOIS,1566
19857,McDONOUGH,1321
19857,HANCOCK,1106
19857,MARSHALL,767
19857,WARREN,723
19857,HENDERSON,495
19857,PUTNAM,479
19857,STARK,362
19858,SANGAMON,50554
19858,CHAMPAIGN,37825
19858,McLEAN,36596
19858,MACON,24206
19858,ADAMS,16834
19858,VERMILION,15499
19858,COLES,10620
19858,MACOUPIN,9583
19858,WOODFORD,9217
19858,MORGAN,8110
19858,LIVINGSTON,8048
19858,LOGAN,5897
19858,PIATT,5110
19858,DOUGLAS,4388
19858,EDGAR,4268
19858,JERSEY,4196
19858,DeWITT,3831
19858,MASON,3757
19858,PIKE,3546
19858,MENARD,3348
19858,FORD,3263
19858,CLARK,3229
19858,MOULTRIE,3064
19858,GREENE,2699
19858,CASS,2628
19858,CUMBERLAND,2486
19858,SCHUYLER,2008
19858,SCOTT,1404
19858,BROWN,984
19858,CALHOUN,938
19859,SANGAMON,13057
19859,CHAMPAIGN,8974
19859,McLEAN,6492
19859,MACON,5784
19859,MACOUPIN,4199
19859,VERMILION,3818
19859,ADAMS,3418
19859,COLES,2531
19859,JERSEY,2434
19859,WOODFORD,2045
19859,MORGAN,1846
19859,LIVINGSTON,1702
19859,CLARK,1398
19859,PIKE,1379
19859,LOGAN,1360
19859,EDGAR,1186
19859,PIATT,1075
19859,CUMBERLAND,1063
19859,DOUGLAS,1022
19859,MOULTRIE,1000
19859,DeWITT,961
19859,GREENE,934
19859,MASON,829
19859,MENARD,777
19859,SCHUYLER,754
19859,FORD,617
19859,CALHOUN,543
19859,CASS,523
19859,SCOTT,414
19859,BROWN,306
19860,WILLIAMSON,12212
19860,JACKSON,9092
19860,SALINE,3771
19860,UNION,3474
19860,JOHNSON,3303
19860,MASSAC,2608
19860,PULASKI,1628
19860,ALEXANDER,1343
19860,POPE,802
19861,WILLIAMSON,5042
19861,JACKSON,3964
19861,SALINE,2198
19861,UNION,1600
19861,MASSAC,1031
19861,JOHNSON,969
19861,PULASKI,574
19861,ALEXANDER,533
19861,POPE,532
19862,WILLIAMSON,13623
19862,JACKSON,9046
19862,SALINE,3676
19862,UNION,3266
19862,JOHNSON,2415
19862,MASSAC,2243
19862,PULASKI,1518
19862,ALEXANDER,1315
19862,POPE,753
19863,WILLIAMSON,4427
19863,JACKSON,3923
19863,SALINE,2210
19863,UNION,1585
19863,JOHNSON,1268
19863,MASSAC,1133
19863,PULASKI,608
19863,ALEXANDER,561
19863,POPE,517
19864,WILLIAMSON,11816
19864,JACKSON,8929
19864,UNION,3673
19864,SALINE,3529
19864,JOHNSON,2370
19864,MASSAC,2239
19864,PULASKI,2115
19864,ALEXANDER,1503
19864,POPE,694
19865,WILLIAMSON,5225
19865,JACKSON,4022
19865,SALINE,2275
19865,UNION,1462
19865,JOHNSON,1319
19865,MASSAC,1113
19865,POPE,540
19865,ALEXANDER,486
19865,PULASKI,384
19866,WILLIAMSON,11751
19866,JACKSON,8771
19866,SALINE,4398
19866,UNION,3266
19866,MASSAC,2445
19866,JOHNSON,2359
19866,PULASKI,1500
19866,ALEXANDER,1233
19866,POPE,982
19867,WILLIAMSON,5336
19867,JACKSON,4131
19867,SALINE,1926
19867,UNION,1635
19867,JOHNSON,1332
19867,MASSAC,1081
19867,PULASKI,636
19867,ALEXANDER,595
19867,POPE,418
19868,WILLIAMSON,12811
19868,JACKSON,9090
19868,SALINE,3829
19868,UNION,3404
19868,JOHNSON,2461
19868,MASSAC,2259
19868,PULASKI,1672
19868,ALEXANDER,1296
19868,POPE,707
19869,WILLIAMSON,4795
19869,JACKSON,3956
19869,SALINE,2084
19869,UNION,1554
19869,JOHNSON,1226
19869,MASSAC,1111
19869,POPE,541
19869,ALEXANDER,539
19869,PULASKI,526
19870,WILLIAMSON,11574
19870,JACKSON,8925
19870,SALINE,4188
19870,UNION,3274
19870,MASSAC,2690
19870,JOHNSON,2418
19870,PULASKI,1563
19870,ALEXANDER,1247
19870,POPE,770
19871,WILLIAMSON,5335
19871,JACKSON,3984
19871,SALINE,2035
19871,UNION,1625
19871,JOHNSON,1311
19871,MASSAC,1177
19871,PULASKI,600
19871,ALEXANDER,574
19871,POPE,507
19872,WILLIAMSON,11659
19872,JACKSON,8847
19872,SALINE,5444
19872,UNION,3246
19872,JOHNSON,2316
19872,MASSAC,2225
19872,PULASKI,1531
19872,ALEXANDER,1243
19872,POPE,760
19873,WILLIAMSON,5329
19873,JACKSON,4077
19873,UNION,1672
19873,SALINE,1616
19873,JOHNSON,1333
19873,MASSAC,1139
19873,PULASKI,609
19873,ALEXANDER,581
19873,POPE,530
19874,FRANKLIN,7961
19874,JEFFERSON,7309
19874,CRAWFORD,4015
19874,WAYNE,4010
19874,WHITE,3901
19874,RICHLAND,2772
19874,HAMILTON,2478
19874,WABASH,2348
19874,LAWRENCE,2204
19874,EDWARDS,1335
19874,GALLATIN,861
19874,HARDIN,797
19875,JEFFERSON,3235
19875,FRANKLIN,3214
19875,CRAWFORD,1775
19875,WHITE,1578
19875,RICHLAND,1490
19875,LAWRENCE,1445
19875,WAYNE,1429
19875,WABASH,1086
19875,EDWARDS,610
19875,HAMILTON,557
19875,GALLATIN,541
19875,HARDIN,399
19876,JEFFERSON,8600
19876,FRANKLIN,7672
19876,CRAWFORD,3965
19876,WHITE,3695
19876,WAYNE,3100
19876,RICHLAND,2767
19876,WABASH,2338
19876,LAWRENCE,2132
19876,HAMILTON,1745
19876,EDWARDS,1266
19876,GALLATIN,829
19876,HARDIN,805
19877,FRANKLIN,3225
19877,JEFFERSON,2458
19877,CRAWFORD,1801
19877,WAYNE,1767
19877,WHITE,1698
19877,LAWRENCE,1456
19877,RICHLAND,1436
19877,WABASH,1066
19877,HAMILTON,938
19877,EDWARDS,638
19877,GALLATIN,541
19877,HARDIN,365
19878,FRANKLIN,7558
19878,JEFFERSON,6932
19878,CRAWFORD,3934
19878,WHITE,3879
19878,WAYNE,2864
19878,RICHLAND,2700
19878,WABASH,2303
19878,LAWRENCE,2115
19878,GALLATIN,1621
19878,HAMILTON,1553
19878,EDWARDS,1200
19878,HARDIN,948
19879,FRANKLIN,3280
19879,JEFFERSON,3265
19879,WAYNE,1888
19879,CRAWFORD,1796
19879,WHITE,1592
19879,RICHLAND,1460
19879,LAWRENCE,1455
19879,WABASH,1083
19879,HAMILTON,1004
19879,EDWARDS,662
19879,HARDIN,325
19879,GALLATIN,204
19880,FRANKLIN,8982
19880,JEFFERSON,6909
19880,CRAWFORD,3794
19880,WHITE,3387
19880,WAYNE,2729
19880,RICHLAND,2586
19880,WABASH,2247
19880,LAWRENCE,2060
19880,HAMILTON,1427
19880,EDWARDS,1153
19880,GALLATIN,814
19880,HARDIN,748
19881,JEFFERSON,3362
19881,FRANKLIN,2647
19881,WAYNE,2015
19881,CRAWFORD,1949
19881,WHITE,1904
19881,RICHLAND,1588
19881,LAWRENCE,1529
19881,WABASH,1150
19881,HAMILTON,1094
19881,EDWARDS,709
19881,GALLATIN,540
19881,HARDIN,423
19882,MADISON,46952
19882,BOND,2967
19883,MADISON,24429
19883,BOND,1364
19884,MADISON,47526
19884,BOND,2860
19885,MADISON,23510
19885,BOND,1367
19886,VERMILION,15300
19886,COLES,10658
19886,EDGAR,4364
19886,CLARK,3687
19886,CUMBERLAND,2561
19887,VERMILION,3828
19887,COLES,2494
19887,CLARK,1275
19887,EDGAR,1136
19887,CUMBERLAND,1046
19888,VERMILION,15130
19888,COLES,11100
19888,EDGAR,4308
19888,CLARK,3290
19888,CUMBERLAND,2531
19889,VERMILION,3833
19889,COLES,2600
19889,CLARK,1309
19889,EDGAR,1100
19889,CUMBERLAND,1014
19890,VERMILION,15194
19890,COLES,10572
19890,EDGAR,5130
19890,CLARK,3267
19890,CUMBERLAND,2476
19891,VERMILION,3862
19891,COLES,2470
19891,CLARK,1210
19891,CUMBERLAND,1052
19891,EDGAR,835
19892,CHAMPAIGN,38608
19892,MACON,23384
19892,PIATT,5064
19892,DOUGLAS,4314
19892,DeWITT,3774
19892,MOULTRIE,2957
19893,CHAMPAIGN,8814
19893,MACON,6153
19893,PIATT,1117
19893,DOUGLAS,1071
19893,MOULTRIE,1029
19893,DeWITT,1001
19894,CHAMPAIGN,37499
19894,MACON,23359
19894,PIATT,4782
19894,DOUGLAS,4132
19894,DeWITT,3746
19894,MOULTRIE,2936
19895,CHAMPAIGN,8606
19895,MACON,6083
19895,PIATT,1136
19895,DOUGLAS,1135
19895,MOULTRIE,1034
19895,DeWITT,989
19896,CHAMPAIGN,34571
19896,MACON,23304
19896,PIATT,4761
19896,DOUGLAS,4096
19896,DeWITT,3677
19896,MOULTRIE,2904
19897,CHAMPAIGN,11310
19897,MACON,6123
19897,PIATT,1213
19897,DOUGLAS,1167
19897,MOULTRIE,1054
19897,DeWITT,1034
19898,CHAMPAIGN,35878
19898,MACON,25004
19898,PIATT,4879
19898,DOUGLAS,4235
19898,DeWITT,3725
19898,MOULTRIE,2981
19899,CHAMPAIGN,8496
19899,MACON,5509
19899,PIATT,1140
19899,DOUGLAS,1074
19899,MOULTRIE,1009
19899,DeWITT,1002
19900,SANGAMON,50741
19900,MACOUPIN,9710
19900,MORGAN,8207
19900,JERSEY,4558
19900,GREENE,3173
19900,SCOTT,1479
19901,SANGAMON,12652
19901,MACOUPIN,3961
19901,JERSEY,2263
19901,MORGAN,1796
19901,GREENE,1053
19901,SCOTT,398
19902,COOK,689020
19903,COOK,254134
19904,COOK,667025
19905,COOK,226183
19906,COOK,638751
19907,COOK,248664
19908,COOK,694169
19909,COOK,208746
19910,COOK,664978
19911,COOK,220446
19912,COOK,703489
19913,COOK,199770
19914,COOK,698649
19915,COOK,191113
19916,COOK,668776
19917,COOK,211526
19918,ADAMS,18169
19918,MASON,3764
19918,PIKE,3572
19918,MENARD,3300
19918,CASS,2604
19918,SCHUYLER,2012
19918,BROWN,1007
19918,CALHOUN,937
19919,ADAMS,2969
19919,PIKE,1348
19919,MASON,799
19919,MENARD,792
19919,SCHUYLER,735
19919,CALHOUN,539
19919,CASS,504
19919,BROWN,298
19920,COOK,699260
19921,COOK,191923
19922,ADAMS,16838
19922,MASON,3825
19922,PIKE,3508
19922,MENARD,3376
19922,CASS,3312
19922,SCHUYLER,2260
19922,BROWN,1043
19922,CALHOUN,934
19923,ADAMS,3380
19923,PIKE,1328
19923,MASON,806
19923,MENARD,748
19923,SCHUYLER,612
19923,CALHOUN,528
19923,CASS,301
19923,BROWN,277
19924,COOK,649986
19925,COOK,212122
19926,ADAMS,16602
19926,MASON,3745
19926,PIKE,3506
19926,MENARD,3310
19926,CASS,2603
19926,SCHUYLER,2075
19926,BROWN,1158
19926,CALHOUN,945
19927,ADAMS,3765
19927,PIKE,1629
19927,MASON,846
19927,MENARD,803
19927,SCHUYLER,758
19927,CASS,542
19927,CALHOUN,525
19927,BROWN,342
19928,KNOX,12707
19928,FULTON,7801
19928,McDONOUGH,6081
19928,WARREN,4230
19928,HANCOCK,4099
19928,HENDERSON,1733
19929,COOK,664849
19930,COOK,205165
19931,KNOX,2266
19931,FULTON,1817
19931,McDONOUGH,1188
19931,HANCOCK,1023
19931,WARREN,676
19931,HENDERSON,480
19932,KNOX,12004
19932,FULTON,7645
19932,McDONOUGH,5986
19932,WARREN,4289
19932,HANCOCK,3915
19932,HENDERSON,2031
19933,COOK,677572
19934,KNOX,2489
19934,FULTON,1905
19934,McDONOUGH,1239
19934,HANCOCK,1101
19934,WARREN,649
19934,HENDERSON,446
19935,COOK,191993
19936,COOK,637201
19937,COOK,220930
19938,KNOX,11879
19938,FULTON,7853
19938,McDONOUGH,5910
19938,WARREN,4030
19938,HANCOCK,3884
19938,HENDERSON,1714
19939,KNOX,3331
19939,FULTON,1864
19939,McDONOUGH,1370
19939,HANCOCK,1134
19939,WARREN,986
19939,HENDERSON,546
19940,COOK,652970
19941,COOK,204126
19942,COOK,654503
19943,COOK,204047
19944,COOK,643243
19945,COOK,219535
19948,PEORIA,42260
19948,TAZEWELL,33805
19948,MARSHALL,3029
19948,PUTNAM,1671
19948,STARK,1324
19949,PEORIA,6287
19949,TAZEWELL,6066
19949,MARSHALL,689
19949,PUTNAM,472
19949,STARK,324
19950,McLEAN,35208
19950,WOODFORD,9103
19950,LIVINGSTON,8077
19950,LOGAN,5827
19950,FORD,3149
19951,McLEAN,9078
19951,WOODFORD,2168
19951,LIVINGSTON,1689
19951,LOGAN,1404
19951,FORD,648
19952,McLEAN,36265
19952,WOODFORD,9112
19952,LIVINGSTON,8219
19952,LOGAN,5827
19952,FORD,3146
19953,McLEAN,6288
19953,WOODFORD,2029
19953,LIVINGSTON,2029
19953,LOGAN,1351
19953,FORD,629
19954,McLEAN,37372
19954,WOODFORD,9187
19954,LIVINGSTON,8086
19954,LOGAN,5882
19954,FORD,3116
19955,McLEAN,6373
19955,WOODFORD,2037
19955,LIVINGSTON,1605
19955,LOGAN,1330
19955,FORD,646
19956,McLEAN,36496
19956,WOODFORD,9126
19956,LIVINGSTON,8167
19956,LOGAN,6714
19956,FORD,3149
19957,McLEAN,6090
19957,WOODFORD,2023
19957,LIVINGSTON,1505
19957,LOGAN,1072
19957,FORD,621
19958,WILL,130054
19959,WILL,40220
19960,WILL,128936
19961,WILL,39402
19962,WILL,118765
19963,WILL,50385
19964,WILL,124573
19965,WILL,43605
19966,WILL,119825
19967,WILL,48342
19968,WILL,126308
19969,WILL,41288
19970,WILL,125046
19971,WILL,43100
19972,LaSALLE,26270
19972,GRUNDY,11453
19972,BUREAU,9095
19973,LaSALLE,6011
19973,GRUNDY,3122
19973,BUREAU,2177
19974,LaSALLE,24657
19974,GRUNDY,12676
19974,BUREAU,8847
19975,LaSALLE,6536
19975,GRUNDY,2751
19975,BUREAU,2289
19976,LaSALLE,25464
19976,GRUNDY,11182
19976,BUREAU,8888
19977,LaSALLE,7377
19977,GRUNDY,3338
19977,BUREAU,2381
19978,ROCK ISLAND,33079
19978,HENRY,12468
19978,WHITESIDE,12377
19978,MERCER,4236
19979,ROCK ISLAND,9221
19979,HENRY,3440
19979,WHITESIDE,3366
19979,MERCER,1774
19980,OGLE,12180
19980,STEPHENSON,10377
19980,LEE,8074
19980,JoDAVIESS,5439
19980,CARROLL,4079
19981,OGLE,2205
19981,STEPHENSON,1912
19981,LEE,1585
19981,JoDAVIESS,1463
19981,CARROLL,680
19982,OGLE,11855
19982,STEPHENSON,10179
19982,LEE,7776
19982,JoDAVIESS,4990
19982,CARROLL,4521
19983,OGLE,2262
19983,STEPHENSON,2040
19983,LEE,1714
19983,JoDAVIESS,1293
19983,CARROLL,677
19984,OGLE,12085
19984,STEPHENSON,10113
19984,LEE,8522
19984,JoDAVIESS,4914
19984,CARROLL,3962
19985,OGLE,2201
19985,STEPHENSON,1950
19985,LEE,1616
19985,JoDAVIESS,1280
19985,CARROLL,694
19986,OGLE,12044
19986,STEPHENSON,10176
19986,LEE,8596
19986,JoDAVIESS,4933
19986,CARROLL,3922
19987,OGLE,2301
19987,STEPHENSON,1974
19987,LEE,1621
19987,JoDAVIESS,1312
19987,CARROLL,750
19990,KANE,80815
19991,KANE,24063
19992,KANE,81078
19993,KANE,23920
19994,KANE,81215
19995,KANE,23407
19996,KANE,79640
19997,KANE,24955
19998,WINNEBAGO,57009
19998,BOONE,10970
19999,WINNEBAGO,10844
19999,BOONE,2184
20000,WINNEBAGO,57583
20000,BOONE,11067
20001,WINNEBAGO,10599
20001,BOONE,2043
20002,WINNEBAGO,53611
20002,BOONE,10414
20003,WINNEBAGO,11052
20003,BOONE,2282
20004,WINNEBAGO,55223
20004,BOONE,10572
20005,WINNEBAGO,10788
20005,BOONE,2250
20006,WINNEBAGO,51228
20006,BOONE,9976
20007,WINNEBAGO,15578
20007,BOONE,2874
20008,WINNEBAGO,56187
20008,BOONE,10416
20009,WINNEBAGO,10800
20009,BOONE,2660
20010,DuPAGE,187336
20011,DuPAGE,44831
20012,DuPAGE,185634
20013,DuPAGE,46035
20014,DuPAGE,181438
20015,DuPAGE,47081
20016,DuPAGE,186101
20017,DuPAGE,43652
20018,DuPAGE,182000
20019,DuPAGE,48439
20020,DuPAGE,186705
20021,DuPAGE,44129
20022,LAKE,129286
20023,LAKE,32830
20024,LAKE,125961
20025,LAKE,34116
20026,LAKE,128380
20027,LAKE,30781
20028,LAKE,122504
20029,LAKE,34765
20030,ST. CLAIR,48308
20030,MONROE,7533
20030,RANDOLPH,7275
20030,PERRY,5683
20030,WASHINGTON,3871
20031,ST. CLAIR,20467
20031,MONROE,3858
20031,RANDOLPH,2817
20031,PERRY,1460
20031,WASHINGTON,1200
20032,ST. CLAIR,47674
20032,MONROE,8849
20032,RANDOLPH,6984
20032,PERRY,4415
20032,WASHINGTON,3553
20033,ST. CLAIR,20494
20033,MONROE,3088
20033,RANDOLPH,2808
20033,PERRY,1649
20033,WASHINGTON,1292
20034,COOK,660211
20035,COOK,193888
20038,COOK,642146
20039,COOK,210209
20040,COOK,681657
20041,COOK,182624
20042,COOK,646079
20043,COOK,205121
20044,COOK,656562
20045,COOK,197793
20046,COOK,672394
20047,COOK,185162
20048,COOK,651045
20049,COOK,198432
20050,COOK,632869
20051,COOK,219394
20052,COOK,634533
20053,COOK,215045
20054,COOK,656955
20055,COOK,197916
20056,COOK,629639
20057,COOK,214940
20058,COOK,627633
20059,COOK,214529
20060,COOK,628148
20061,COOK,220390
20062,COOK,629034
20063,COOK,219380
20064,COOK,670596
20065,COOK,185511
20066,COOK,652069
20067,COOK,195257
20068,COOK,626595
20069,COOK,216463
20070,COOK,668439
20071,COOK,185605
20074,KANKAKEE,26262
20074,IROQUOIS,7055
20075,KANKAKEE,4586
20075,IROQUOIS,1339
20076,KANKAKEE,23352
20076,IROQUOIS,6919
20077,KANKAKEE,5919
20077,IROQUOIS,1872
20078,KANKAKEE,25143
20078,IROQUOIS,6686
20079,KANKAKEE,5351
20079,IROQUOIS,1524
20080,KANKAKEE,24419
20080,IROQUOIS,7035
20081,KANKAKEE,5552
20081,IROQUOIS,1662
20082,KANKAKEE,24353
20082,IROQUOIS,6636
20083,KANKAKEE,5823
20083,IROQUOIS,1637
20084,McHENRY,63026
20085,McHENRY,17139
20086,McHENRY,63396
20087,McHENRY,17678
20088,McHENRY,62137
20089,McHENRY,17653
20090,COOK,670529
20091,COOK,184324
20092,COOK,648846
20093,COOK,200073
20094,COOK,654572
20095,COOK,196128
20098,COOK,621443
20099,COOK,215829
20100,COOK,665247
20101,COOK,186725
20102,COOK,658118
20103,COOK,191414
20104,COOK,622336
20105,COOK,217528
20106,COOK,663603
20107,COOK,190009
20108,COOK,638597
20109,COOK,205077
20110,COOK,645425
20111,COOK,202972
20112,COOK,647811
20113,COOK,208870
20114,COOK,650814
20115,COOK,198698
20116,COOK,666942
20117,COOK,183360
20118,COOK,630937
20119,COOK,216397
20120,COOK,671431
20121,COOK,181323
20122,COOK,631490
20123,COOK,210310
20124,COOK,645737
20125,COOK,204962
20126,COOK,633416
20127,COOK,207403
20128,COOK,642116
20129,COOK,207257
20130,COOK,653887
20131,COOK,193695
20132,COOK,624844
20133,COOK,214751
20134,COOK,638358
20135,COOK,211110
20136,COOK,620015
20137,COOK,222142
20138,COOK,656943
20139,COOK,197902
20140,COOK,648099
20141,COOK,201167
20142,COOK,655813
20143,COOK,192209
20144,COOK,666363
20145,COOK,183390
20146,COOK,647752
20147,COOK,202025
20148,COOK,645604
20149,COOK,199002
20150,COOK,652987
20151,COOK,191737
20152,COOK,641929
20153,COOK,207321
20154,COOK,613758
20155,COOK,249627
20156,COOK,660182
20157,COOK,188103
20158,COOK,652681
20159,COOK,193807
20160,COOK,650348
20161,COOK,194943
20162,COOK,666864
20163,COOK,184667
20164,COOK,679958
20165,COOK,177155
20166,COOK,647767
20167,COOK,205801
20169,PUTNAM,483
20173,COOK,26514
20173,DuPAGE,6746
20173,WILL,5531
20173,MADISON,4620
20173,LAKE,4564
20173,SANGAMON,3939
20173,WINNEBAGO,3402
20173,ST. CLAIR,3389
20173,KANE,3213
20173,McHENRY,3030
20173,TAZEWELL,2865
20173,PEORIA,2668
20173,CHAMPAIGN,2216
20173,McLEAN,2205
20173,ROCK ISLAND,1758
20173,MACON,1552
20173,LaSALLE,1549
20173,VERMILION,1313
20173,KANKAKEE,1210
20173,MACOUPIN,1206
20173,WILLIAMSON,1120
20173,KENDALL,1049
20173,DeKALB,986
20173,ADAMS,962
20173,JACKSON,943
20173,FULTON,899
20173,HENRY,885
20173,FRANKLIN,864
20173,WHITESIDE,861
20173,KNOX,860
20173,COLES,845
20173,CHRISTIAN,817
20173,OGLE,812
20173,MARION,801
20173,CLINTON,776
20173,JEFFERSON,765
20173,STEPHENSON,750
20173,MORGAN,731
20173,GRUNDY,696
20173,WOODFORD,694
20173,LIVINGSTON,692
20173,BOONE,686
20173,RANDOLPH,681
20173,MONTGOMERY,677
20173,BUREAU,655
20173,LEE,652
20173,LOGAN,582
20173,MONROE,578
20173,SHELBY,577
20173,EFFINGHAM,561
20173,SALINE,554
20173,JERSEY,508
20173,McDONOUGH,480
20173,FAYETTE,430
20173,CRAWFORD,430
20173,PERRY,424
20173,MASON,423
20173,IROQUOIS,400
20173,PIATT,375
20173,BOND,372
20173,PIKE,369
20173,EDGAR,369
20173,HANCOCK,365
20173,WASHINGTON,363
20173,JoDAVIESS,355
20173,MERCER,354
20173,UNION,342
20173,DeWITT,328
20173,CARROLL,324
20173,GREENE,318
20173,DOUGLAS,310
20173,CLARK,309
20173,JOHNSON,295
20173,WHITE,291
20173,MARSHALL,284
20173,CASS,268
20173,RICHLAND,267
20173,CUMBERLAND,267
20173,MOULTRIE,264
20173,WARREN,256
20173,SCHUYLER,254
20173,JASPER,252
20173,MENARD,251
20173,CLAY,246
20173,LAWRENCE,246
20173,WAYNE,240
20173,HAMILTON,227
20173,FORD,224
20173,MASSAC,182
20173,ALEXANDER,177
20173,PUTNAM,176
20173,PULASKI,165
20173,SCOTT,160
20173,WABASH,155
20173,HENDERSON,151
20173,STARK,130
20173,GALLATIN,129
20173,CALHOUN,123
20173,EDWARDS,111
20173,POPE,101
20173,BROWN,100
20173,HARDIN,93
20175,COOK,31860
20175,DuPAGE,7833
20175,WILL,4858
20175,LAKE,4848
20175,KANE,3415
20175,MADISON,3293
20175,McHENRY,2891
20175,ST. CLAIR,2447
20175,WINNEBAGO,2255
20175,SANGAMON,2242
20175,CHAMPAIGN,1884
20175,McLEAN,1542
20175,PEORIA,1521
20175,ROCK ISLAND,1383
20175,TAZEWELL,1309
20175,LaSALLE,1226
20175,KENDALL,972
20175,DeKALB,956
20175,KANKAKEE,955
20175,MACON,814
20175,MACOUPIN,695
20175,WILLIAMSON,671
20175,VERMILION,648
20175,HENRY,621
20175,WHITESIDE,617
20175,JACKSON,606
20175,OGLE,553
20175,ADAMS,522
20175,KNOX,503
20175,JEFFERSON,488
20175,BOONE,484
20175,GRUNDY,484
