CandidateID,CanFirstName,CanLastName,PartyName,OfficeName
24779,MOSHE,JACOBIUS - YES,NON-PARTISAN,COOK CIRCUIT - RETAIN JACOBIUS
24780,MOSHE,JACOBIUS - NO,NON-PARTISAN,COOK CIRCUIT - RETAIN JACOBIUS
24781,LIONEL,JEAN-BAPTISTE - YES,NON-PARTISAN,COOK CIRCUIT - RETAIN JEAN-BAPTISTE
24782,LIONEL,JEAN-BAPTISTE - NO,NON-PARTISAN,COOK CIRCUIT - RETAIN JEAN-BAPTISTE
24783,THOMAS R.,ALLEN - YES,NON-PARTISAN,COOK CIRCUIT - RETAIN ALLEN
24784,THOMAS R.,ALLEN - NO,NON-PARTISAN,COOK CIRCUIT - RETAIN ALLEN
24785,JAMES MICHAEL,MCGING - YES,NON-PARTISAN,COOK CIRCUIT - RETAIN MCGING
24786,JAMES MICHAEL,MCGING - NO,NON-PARTISAN,COOK CIRCUIT - RETAIN MCGING
24787,RONALD F.,BARTKOWICZ - YES,NON-PARTISAN,COOK CIRCUIT - RETAIN BARTKOWICZ
24788,RONALD F.,BARTKOWICZ - NO,NON-PARTISAN,COOK CIRCUIT - RETAIN BARTKOWICZ
24789,MICHAEL R.,CLANCY - YES,NON-PARTISAN,COOK CIRCUIT - RETAIN CLANCY
24790,MICHAEL R.,CLANCY - NO,NON-PARTISAN,COOK CIRCUIT - RETAIN CLANCY
24791,LISA ANN,MARINO - YES,NON-PARTISAN,COOK CIRCUIT - RETAIN MARINO
24792,LISA ANN,MARINO - NO,NON-PARTISAN,COOK CIRCUIT - RETAIN MARINO
24793,MARY COLLEEN,ROBERTS - YES,NON-PARTISAN,COOK CIRCUIT - RETAIN ROBERTS
24794,MARY COLLEEN,ROBERTS - NO,NON-PARTISAN,COOK CIRCUIT - RETAIN ROBERTS
24795,GRACE G.,DICKLER - YES,NON-PARTISAN,COOK CIRCUIT - RETAIN DICKLER
24796,GRACE G.,DICKLER - NO,NON-PARTISAN,COOK CIRCUIT - RETAIN DICKLER
24797,ELLEN L.,FLANNIGAN - YES,NON-PARTISAN,COOK CIRCUIT - RETAIN FLANNIGAN
24798,ELLEN L.,FLANNIGAN - NO,NON-PARTISAN,COOK CIRCUIT - RETAIN FLANNIGAN
24799,ANDREA M.,SCHLEIFER - YES,NON-PARTISAN,COOK CIRCUIT - RETAIN SCHLEIFER
24800,ANDREA M.,SCHLEIFER - NO,NON-PARTISAN,COOK CIRCUIT - RETAIN SCHLEIFER
24801,MARTIN S.,AGRAN - YES,NON-PARTISAN,COOK CIRCUIT - RETAIN AGRAN
24802,MARTIN S.,AGRAN - NO,NON-PARTISAN,COOK CIRCUIT - RETAIN AGRAN
24803,MARTIN C.,KELLEY - YES,NON-PARTISAN,COOK CIRCUIT - RETAIN KELLEY
24804,MARTIN C.,KELLEY - NO,NON-PARTISAN,COOK CIRCUIT - RETAIN KELLEY
24805,JILL C.,MARISIE - YES,NON-PARTISAN,COOK CIRCUIT - RETAIN MARISIE
24806,JILL C.,MARISIE - NO,NON-PARTISAN,COOK CIRCUIT - RETAIN MARISIE
24807,PAUL S.,PAVLUS - YES,NON-PARTISAN,COOK CIRCUIT - RETAIN PAVLUS
24808,PAUL S.,PAVLUS - NO,NON-PARTISAN,COOK CIRCUIT - RETAIN PAVLUS
24809,REGINA ANN,SCANNICCHIO - YES,NON-PARTISAN,COOK CIRCUIT - RETAIN SCANNICCHIO
24810,REGINA ANN,SCANNICCHIO - NO,NON-PARTISAN,COOK CIRCUIT - RETAIN SCANNICCHIO
24811,MAURA SLATTERY,BOYLE - YES,NON-PARTISAN,COOK CIRCUIT - RETAIN BOYLE
24812,MAURA SLATTERY,BOYLE - NO,NON-PARTISAN,COOK CIRCUIT - RETAIN BOYLE
24813,DANIEL PATRICK,BRENNAN - YES,NON-PARTISAN,COOK CIRCUIT - RETAIN BRENNAN
24814,DANIEL PATRICK,BRENNAN - NO,NON-PARTISAN,COOK CIRCUIT - RETAIN BRENNAN
24815,DANIEL B.,SHANES - YES,NON-PARTISAN,19TH CIRCUIT - RETAIN SHANES
24816,DANIEL B.,SHANES - NO,NON-PARTISAN,19TH CIRCUIT - RETAIN SHANES
24817,BRIAN,STOUT,DEMOCRATIC,54TH SENATE
24818,STEVE,WEBB,DEMOCRATIC,59TH SENATE
24819,RICHARD G.,CRAMSEY,DEMOCRATIC,94TH REPRESENTATIVE
24820,MARY,EDLY-ALLEN,DEMOCRATIC,51ST REPRESENTATIVE
24821,TRISHA,ZUBERT,DEMOCRATIC,64TH REPRESENTATIVE
24823,PETE,CAVANAGH,REPUBLICAN,4TH APPELLATE - APPLETON VACANCY
24826,GRAYSON KASH,JACKSON,LIBERTARIAN,GOVERNOR AND LIEUTENANT GOVERNOR
24828,CLAIRE,BALL,LIBERTARIAN,COMPTROLLER
24829,MICHAEL,LEHENEY,LIBERTARIAN,TREASURER
24830,STEVE,DUTNER,LIBERTARIAN,SECRETARY OF STATE
24831,BUBBA,HARSY,LIBERTARIAN,ATTORNEY GENERAL
24837,THOMAS,RUDBECK,INDEPENDENT,1ST CONGRESS
24839,"WILLIAM ""SAM""",McCANN,CONSERVATIVE,GOVERNOR AND LIEUTENANT GOVERNOR
24842,HAL,PATTON,DOWNSTATE UNITED,56TH SENATE
24847,DONALD P.,DeWITTE,REPUBLICAN,33RD SENATE
24848,ELGIE R.,"SIMS, JR.",DEMOCRATIC,17TH SENATE
24849,"NICHOLAS ""NICK""",SMITH,DEMOCRATIC,34TH REPRESENTATIVE
24850,CELINA,VILLANUEVA,DEMOCRATIC,21ST REPRESENTATIVE
24851,"FREDRIC BRYAN ""RICK""",LESSER,REPUBLICAN,58TH REPRESENTATIVE
24852,DIANE,PAPPAS,DEMOCRATIC,45TH REPRESENTATIVE
24853,HELENE MILLER,WALSH,REPUBLICAN,51ST REPRESENTATIVE
24854,GREG,MOORE,WRITE IN,GOVERNOR AND LIEUTENANT GOVERNOR
24855,JO,753,WRITE IN,GOVERNOR AND LIEUTENANT GOVERNOR
24856,MICHAEL W,SCRUGGS,WRITE IN,GOVERNOR AND LIEUTENANT GOVERNOR
24857,NANCY,FOSTER,WRITE IN,GOVERNOR AND LIEUTENANT GOVERNOR
24858,ROBERT F.,CANFIELD,WRITE IN,GOVERNOR AND LIEUTENANT GOVERNOR
24859,THOMAS J.,KUNA (JACOB),WRITE IN,GOVERNOR AND LIEUTENANT GOVERNOR
24860,THOMAS,KUNA (JACOB),WRITE IN,100TH REPRESENTATIVE
24861,KURT (SANTA),FOWLER,WRITE IN,47TH SENATE
24862,THOMAS J.,KUNA (JACOB),WRITE IN,13TH CONGRESS
24863,DAVID,THOLIN,WRITE IN,GOVERNOR AND LIEUTENANT GOVERNOR
24864,MICHAEL,GRAGG,WRITE IN,48TH SENATE
24865,GARY,PIERCE,WRITE IN,96TH REPRESENTATIVE
24866,TIM E.,BUCKNER,WRITE IN,15TH CONGRESS
24867,CRAIG,BARNSTABLE,WRITE IN,95TH REPRESENTATIVE
24868,EDMOND,"KELLY, JR.",WRITE IN,6TH CONGRESS
24869,JUSTIN,HANSON,WRITE IN,3RD CONGRESS
24870,RICHARD,MAYERS,WRITE IN,3RD CONGRESS
24871,FRANK,ROWDER,WRITE IN,5TH CONGRESS
24872,KENNETH,YERKES,WRITE IN,3RD CONGRESS
24873,MARY ARLINE,VANN-METCALF,WRITE IN,GOVERNOR AND LIEUTENANT GOVERNOR
24874,KEVIN D.,RYAN,WRITE IN,GOVERNOR AND LIEUTENANT GOVERNOR
24875,MARY ARLINE,VANN-METCALF,WRITE IN,COMPTROLLER
24876,MARY ARLINE,VANN-METCALF,WRITE IN,TREASURER
24877,MARY ARLINE,VANN-METCALF,WRITE IN,1ST CONGRESS
24878,MARY ARLINE,VANN-METCALF,WRITE IN,17TH SENATE
24879,JUSTIN,TUCKER,WRITE IN,4TH REPRESENTATIVE
24880,DENISE ANITA,HILL,WRITE IN,25TH REPRESENTATIVE
24881,WILLIAM,CADE,WRITE IN,40TH REPRESENTATIVE
24882,JOHN M.,STASSI,WRITE IN,16TH CONGRESS
